8,457,4.5
8,356,4
8,318,5
8,296,4
8,282,2
8,260,3.5
8,110,4
8,50,5
8,47,5
8,45,2.5
8,32,5
9,733,2
9,608,5
9,593,4
9,534,5
9,527,5
9,515,4
9,497,4
9,318,4
9,47,3
9,36,5
9,26,3
9,17,4
9,1,4
10,735,4
10,592,3
10,345,4
10,344,3
10,318,4
10,152,4
10,50,5
11,923,5
11,785,3.5
11,778,4.5
11,296,5
11,169,3
11,126,4
11,70,1
11,50,5
12,737,3
12,736,4
12,673,1
12,608,2
12,538,3
12,529,1
12,253,3
13,919,3.5
13,914,4
13,590,4
13,587,3
13,531,4
13,527,4
13,524,3.5
13,480,3
13,362,4.5
13,356,5
13,318,4.5
13,296,3.5
13,277,4
13,110,4
13,47,2.5
13,1,5
14,594,1
15,994,4
15,953,3
15,931,1
15,926,3
15,924,5
15,923,5
15,922,1
15,920,3.5
15,919,3
15,916,1
15,914,1.5
15,913,4
15,912,5
15,911,4
15,910,2.5
15,909,4
15,908,5
15,904,5
15,903,5
15,899,5
15,866,4
15,858,5
15,851,4
15,836,2
15,832,1
15,804,3.5
15,803,4.5
15,802,1
15,800,5
15,799,3
15,788,1.5
15,786,0.5
15,785,3
15,784,2.5
15,780,2.5
15,778,4
15,762,2
15,750,4
15,748,2.5
15,745,3
15,736,1
15,733,3.5
15,724,2
15,720,3
15,708,3
15,680,2
15,674,3
15,665,3
15,663,2
15,648,4
15,647,1.5
15,628,2.5
15,610,3
15,608,5
15,597,2.5
15,594,2.5
15,593,5
15,592,4
15,590,3
15,589,4
15,588,0.5
15,587,1
15,586,2
15,574,3
15,562,3
15,556,3.5
15,555,4
15,551,2
15,549,5
15,543,3
15,541,5
15,540,1.5
15,539,2
15,535,3
15,527,4
15,524,2.5
15,520,3.5
15,509,2
15,508,1.5
15,500,3
15,494,4
15,485,0.5
15,483,1
15,481,3
15,480,3
15,474,3
15,471,3
15,466,2.5
15,457,5
15,454,3
15,442,1
15,441,4
15,440,2.5
15,435,1
15,434,3
15,431,4
15,429,1
15,382,3.5
15,380,4
15,377,4
15,373,3.5
15,372,3
15,371,2
15,370,3.5
15,367,2
15,364,4
15,357,3.5
15,356,1
15,355,0.5
15,353,3
15,349,3
15,344,2
15,342,3
15,339,2.5
15,335,2
15,329,1.5
15,322,2.5
15,318,2
15,317,1
15,316,3
15,308,4
15,307,4
15,306,5
15,300,4
15,296,5
15,293,5
15,292,1
15,288,2
15,265,1
15,260,5
15,253,2
15,252,2
15,247,2
15,246,5
15,237,3.5
15,235,4
15,233,4
15,232,4
15,231,3.5
15,230,1
15,225,1
15,223,4
15,216,1
15,215,4.5
15,214,2
15,208,1.5
15,198,1.5
15,196,2
15,193,1
15,185,2
15,180,3
15,176,4
15,175,4
15,172,1
15,170,2.5
15,165,3
15,164,4
15,163,2
15,162,4
15,161,3
15,160,0.5
15,157,2
15,153,1
15,150,3
15,149,5
15,145,3.5
15,125,3.5
15,123,4
15,112,2.5
15,111,5
15,110,3
15,107,2
15,104,1
15,101,4
15,95,1.5
15,94,3
15,82,5
15,70,0.5
15,62,2
15,52,2.5
15,50,5
15,47,5
15,44,3
15,39,2.5
15,36,1
15,34,3
15,32,4
15,25,3
15,22,2.5
15,21,4.5
15,19,1
15,17,3
15,16,3.5
15,14,2.5
15,11,2.5
15,10,3
15,6,4
15,5,4.5
15,2,2
15,1,2
16,750,4
16,527,4
16,337,4
16,318,4
16,50,4.5
17,965,3.5
17,942,3.5
17,931,4.5
17,930,3.5
17,928,4.5
17,924,4.5
17,923,4.5
17,922,5
17,913,5
17,912,4.5
17,910,3.5
17,908,5
17,904,4.5
17,903,5
17,866,4.5
17,858,5
17,778,4.5
17,736,2.5
17,714,4.5
17,680,4.5
17,608,3.5
17,593,4.5
17,590,3
17,555,4
17,541,5
17,527,4
17,492,5
17,482,0.5
17,480,0.5
17,431,4.5
17,377,0.5
17,356,2.5
17,348,3.5
17,318,5
17,307,3.5
17,296,5
17,293,4
17,288,2
17,260,3.5
17,247,2
17,235,5
17,223,2.5
17,198,5
17,194,4
17,185,3
17,172,3.5
17,170,4
17,111,5
17,50,5
17,47,5
17,36,4.5
17,32,4.5
17,29,4.5
17,25,4.5
17,6,4.5
18,880,1
18,852,3
18,849,4
18,832,3
18,818,3
18,805,4
18,802,4
18,788,3
18,786,4
18,785,4
18,780,3
18,765,2
18,762,1
18,748,3
18,743,3
18,736,2
18,733,4
18,719,3
18,708,4
18,707,3
18,653,4
18,648,3
18,640,3
18,628,4
18,608,4
18,494,3
18,376,3
18,260,3
18,141,4
18,140,3
18,100,4
18,95,3
18,92,3
18,86,4
18,85,4
18,81,3
18,79,2
18,76,3
18,74,2
18,62,4
18,52,3
18,36,3
18,32,5
18,25,5
18,18,3
18,17,4
18,14,2
18,9,3
18,7,3
18,6,4
18,5,3
19,982,4
19,969,5
19,968,5
19,966,4
19,965,4
19,955,4
19,954,4
19,953,5
19,951,5
19,950,4
19,940,4
19,933,3
19,931,3
19,930,4
19,929,4
19,928,5
19,924,4
19,923,5
19,920,4
19,917,4
19,916,5
19,915,4
19,914,3
19,913,5
19,912,3
19,911,5
19,908,4
19,904,5
19,903,4
19,902,3
19,898,5
19,891,3
19,880,2
19,858,5
19,805,3
19,802,3
19,800,3
19,799,3
19,788,3
19,786,3
19,785,3
19,784,3
19,780,3
19,750,5
19,748,3
19,736,3
19,733,3
19,724,3
19,703,3
19,674,4
19,663,4
19,662,3
19,661,4
19,653,3
19,648,3
19,628,3
19,612,3
19,610,4
19,608,5
19,599,4
19,597,3
19,596,5
19,595,5
19,594,4
19,593,3
19,592,4
19,590,3
19,589,3
19,588,3
19,586,3
19,580,1
19,562,3
19,555,3
19,551,4
19,550,3
19,547,4
19,541,4
19,537,3
19,535,4
19,534,5
19,531,5
19,529,3
19,527,4
19,522,3
19,520,3
19,519,1
19,517,2
19,515,5
19,513,1
19,509,4
19,508,3
19,507,3
19,504,3
19,501,5
19,500,3
19,494,3
19,493,4
19,491,3
19,485,1
19,482,2
19,481,1
19,480,4
19,479,2
19,475,3
19,474,3
19,471,3
19,468,4
19,465,5
19,464,4
19,457,4
19,456,4
19,454,3
19,451,3
19,450,3
19,448,3
19,445,3
19,441,3
19,440,3
19,434,3
19,431,4
19,429,4
19,428,3
19,423,3
19,412,3
19,407,3
19,383,3
19,382,3
19,380,3
19,379,3
19,377,3
19,376,3
19,373,4
19,372,1
19,371,3
19,369,3
19,367,3
19,366,3
19,365,3
19,364,3
19,361,4
19,357,5
19,356,5
19,354,3
19,353,3
19,350,3
19,349,3
19,348,4
19,346,3
19,345,3
19,344,3
19,340,3
19,339,4
19,337,3
19,334,4
19,333,3
19,332,3
19,329,3
19,328,4
19,326,5
19,318,4
19,316,3
19,308,5
19,307,5
19,306,5
19,300,3
19,296,5
19,293,4
19,292,4
19,288,5
19,283,3
19,281,3
19,276,1
19,269,3
19,266,1
19,262,5
19,261,4
19,260,4
19,253,3
19,249,3
19,247,4
19,246,4
19,235,3
19,231,3
19,230,5
19,229,4
19,223,4
19,215,3
19,209,2
19,208,3
19,206,3
19,202,3
19,198,3
19,196,3
19,194,4
19,180,3
19,179,2
19,177,2
19,176,4
19,172,1
19,166,2
19,165,3
19,162,5
19,160,4
19,159,4
19,154,4
19,153,3
19,150,3
19,145,4
19,141,3
19,125,3
19,122,3
19,112,3
19,111,5
19,110,3
19,105,3
19,101,3
19,97,4
19,95,3
19,94,3
19,89,3
19,74,3
19,70,4
19,64,2
19,63,3
19,58,3
19,57,3
19,52,3
19,50,4
19,48,3
19,47,5
19,45,3
19,42,3
19,39,3
19,36,3
19,35,3
19,34,4
19,32,3
19,29,3
19,25,3
19,23,1
19,22,3
19,21,3
19,16,5
19,14,5
19,11,3
19,10,3
19,9,3
19,7,3
19,6,3
19,4,3
19,3,3
19,2,3
19,1,3
20,912,2
20,905,3.5
20,904,3
20,858,2
20,780,5
20,750,4
20,745,5
20,736,3.5
20,720,5
20,671,4
20,608,2
20,597,4
20,595,4
20,593,0.5
20,592,4
20,590,2
20,588,3.5
20,527,2.5
20,500,3
20,497,5
20,480,3
20,457,4.5
20,380,4
20,367,1
20,364,3.5
20,356,2
20,344,1
20,318,4.5
20,316,3.5
20,296,0.5
20,260,1.5
20,231,1
20,207,2.5
20,153,4
20,150,3
20,110,2
20,107,3.5
20,34,3.5
20,32,2.5
20,1,3.5
21,969,5
21,954,4
21,953,5
21,952,3
21,948,3
21,945,3
21,924,4
21,923,5
21,921,4
21,920,4
21,919,4
21,918,4
21,914,5
21,913,4
21,912,5
21,910,3
21,908,3
21,899,3
21,858,4
21,849,3
21,780,3
21,750,5
21,733,3
21,648,3
21,610,2
21,597,3
21,595,3
21,594,3
21,593,4
21,592,3
21,590,4
21,589,5
21,586,3
21,553,3
21,551,3
21,543,3
21,541,3
21,527,5
21,509,4
21,485,3
21,480,3
21,466,3
21,457,3
21,442,3
21,393,3
21,380,3
21,379,3
21,377,4
21,356,4
21,344,3
21,333,3
21,329,3
21,316,3
21,296,3
21,288,3
21,273,3
21,266,3
21,260,3
21,208,2
21,196,3
21,181,2
21,151,4
21,112,4
21,95,3
21,47,4
21,44,3
21,36,3
21,34,4
21,32,4
21,21,3
21,10,3
22,858,4
22,785,2.5
22,784,1.5
22,648,5
22,593,4.5
22,592,4.5
22,589,5
22,588,2
22,586,1
22,555,4
22,552,3
22,551,5
22,541,4.5
22,485,2.5
22,480,4.5
22,457,4.5
22,442,2.5
22,356,3.5
22,355,2
22,315,3
22,296,5
22,267,2
22,260,4
22,253,4.5
22,235,2
22,231,2.5
22,208,2
22,173,1.5
22,163,4.5
22,158,1
22,153,3
22,70,3
22,48,2
22,47,3.5
22,44,2
22,32,4.5
23,971,3.5
23,969,3.5
23,965,3.5
23,955,3.5
23,954,5
23,953,4.5
23,952,3.5
23,949,3.5
23,948,3.5
23,942,4
23,933,3.5
23,931,4.5
23,930,4
23,928,4.5
23,926,4
23,924,3.5
23,923,5
23,922,4.5
23,920,3.5
23,914,3
23,913,4
23,912,5
23,911,4
23,910,4.5
23,909,3.5
23,908,5
23,905,4
23,904,4.5
23,903,3.5
23,900,2.5
23,899,4.5
23,898,4.5
23,858,5
23,841,4
23,805,3.5
23,802,3.5
23,788,2
23,780,3.5
23,778,4.5
23,750,4.5
23,745,4.5
23,670,4.5
23,668,4.5
23,653,2.5
23,648,4.5
23,608,4.5
23,605,4
23,597,3
23,595,4.5
23,593,4.5
23,592,3.5
23,590,2.5
23,589,3.5
23,588,4
23,586,3.5
23,541,3
23,539,2.5
23,535,4.5
23,532,3.5
23,527,3.5
23,509,4.5
23,508,4.5
23,497,4.5
23,492,4.5
23,485,3
23,480,3.5
23,471,3.5
23,465,3.5
23,457,3.5
23,442,3.5
23,431,3.5
23,425,3.5
23,380,4
23,356,4.5
23,345,4
23,344,2
23,337,4.5
23,319,4.5
23,318,5
23,316,3.5
23,307,2.5
23,306,3.5
23,300,4
23,296,4.5
23,293,4
23,292,2.5
23,265,3.5
23,262,4
23,260,4.5
23,253,3.5
23,252,4
23,247,4
23,246,4.5
23,236,4.5
23,235,4
23,224,4
23,185,3.5
23,172,2.5
23,154,4
23,153,3
23,150,3.5
23,111,5
23,110,3.5
23,104,3.5
23,89,4
23,62,4
23,58,3.5
23,50,4
23,47,4.5
23,34,3.5
23,32,4
23,24,3.5
23,20,1.5
23,19,2
23,16,4
23,11,3.5
23,6,3.5
23,1,3
24,786,4
24,780,4
24,736,3
24,648,4
24,610,3
24,592,3
24,590,4
24,588,3
24,457,4
24,380,4
24,356,4
24,316,3
24,296,5
24,165,4
24,150,3
24,95,3
24,81,4
24,36,3
24,6,5
25,842,2
25,832,3
25,802,5
25,788,2
25,786,3
25,784,3
25,780,4
25,778,4
25,707,3
25,663,2
25,653,2
25,608,3
25,494,3
25,260,4
25,104,4
25,78,3
25,32,4
25,3,3
26,858,4
26,780,3.5
26,778,4.5
26,733,3
26,720,3
26,648,2.5
26,608,3.5
26,593,3.5
26,589,4
26,555,3.5
26,500,1
26,480,2.5
26,457,3.5
26,380,3
26,377,3
26,367,2
26,356,4.5
26,344,0.5
26,318,4
26,316,0.5
26,296,3.5
26,260,3
26,165,2.5
26,153,3.5
26,69,4.5
26,63,0.5
26,50,4.5
26,47,4.5
26,32,4.5
26,1,5
27,593,4
27,527,5
27,296,4
27,111,4
27,73,5
27,50,4
28,953,2
28,933,4
28,926,5
28,924,4
28,920,5
28,913,4
28,909,4
28,908,5
28,904,4
28,903,3
28,902,5
28,899,5
28,898,5
28,345,5
28,110,4
28,58,5
28,21,5
29,778,5
30,996,3
30,971,4
30,969,4
30,954,4
30,953,4
30,950,4
30,947,4
30,928,5
30,924,4
30,923,5
30,922,5
30,921,5
30,920,5
30,919,4
30,914,4
30,913,5
30,912,5
30,908,4
30,904,4
30,903,4
30,899,4
30,898,5
30,869,2
30,858,5
30,832,4
30,806,1
30,805,5
30,800,4
30,782,3
30,780,4
30,767,4
30,765,3
30,762,3
30,750,3
30,736,4
30,733,4
30,707,3
30,661,2
30,647,5
30,640,3
30,628,5
30,608,5
30,597,4
30,596,4
30,595,5
30,594,3
30,593,4
30,592,4
30,590,5
30,589,4
30,588,5
30,587,2
30,586,4
30,581,3
30,556,4
30,555,5
30,553,4
30,541,4
30,540,4
30,539,3
30,538,4
30,535,4
30,534,4
30,532,2
30,531,3
30,527,5
30,523,2
30,518,2
30,517,4
30,515,5
30,509,5
30,508,5
30,507,4
30,500,4
30,492,4
30,485,4
30,480,4
30,477,4
30,474,5
30,472,4
30,471,4
30,463,4
30,459,4
30,457,5
30,454,5
30,451,4
30,445,4
30,440,4
30,434,4
30,432,3
30,428,5
30,426,2
30,425,4
30,424,4
30,419,2
30,413,2
30,412,5
30,410,4
30,382,4
30,380,4
30,377,4
30,371,4
30,369,3
30,368,4
30,364,3
30,357,4
30,356,5
30,350,4
30,349,5
30,348,5
30,344,2
30,337,5
30,318,5
30,317,4
30,300,5
30,296,5
30,288,1
30,282,5
30,281,4
30,272,4
30,261,4
30,260,4
30,254,3
30,253,4
30,235,4
30,228,2
30,227,2
30,224,4
30,209,2
30,208,2
30,203,3
30,196,2
30,170,4
30,165,4
30,162,1
30,161,5
30,158,3
30,150,5
30,141,4
30,118,3
30,111,4
30,110,5
30,100,4
30,78,2
30,70,4
30,60,2
30,52,5
30,50,5
30,47,4
30,45,3
30,42,3
30,34,4
30,32,2
30,25,4
30,23,4
30,21,5
30,18,2
30,16,5
30,14,4
30,11,4
30,8,4
30,6,4
30,2,2
30,1,4
31,904,4
31,858,4.5
31,778,3.5
31,541,4
31,527,5
31,379,4
31,372,3.5
31,318,4
31,296,4.5
31,260,4
31,111,4.5
31,50,3.5
31,32,4.5
31,31,4
32,595,2
32,592,4
32,590,5
32,589,5
32,588,3
32,553,5
32,480,5
32,457,5
32,442,4
32,440,4
32,434,3
32,432,3
32,428,3
32,420,2
32,410,3
32,380,3
32,377,4
32,367,4
32,364,3
32,356,5
32,350,3
32,349,5
32,344,4
32,337,4
32,333,3
32,317,3
32,316,3
32,300,3
32,296,2
32,292,5
32,266,3
32,261,4
32,252,3
32,231,5
32,225,2
32,208,4
32,204,4
32,173,3
32,168,3
32,165,4
32,158,3
32,153,4
32,150,5
32,110,5
32,44,3
32,31,4
32,19,3
32,2,4
33,908,4
33,851,1
33,832,4
33,562,4
33,532,4
33,377,2
33,344,4
33,231,3
33,157,1
33,88,3
33,19,3
34,969,4
34,940,5
34,924,5
34,923,5
34,919,3
34,913,5
34,912,5
34,858,4
34,750,4
34,724,4
34,678,5
34,610,4
34,608,4
34,599,3
34,595,4
34,593,4
34,589,5
34,581,4
34,562,4
34,556,4
34,555,5
34,541,4
34,527,4
34,482,5
34,442,3
34,407,3
34,377,3
34,337,5
34,316,4
34,296,5
34,293,4
34,288,4
34,260,4
34,253,4
34,198,3
34,150,4
34,110,4
34,70,4
34,50,5
34,47,5
34,39,3
34,32,5
34,21,4
34,6,3
35,914,1.5
35,838,4
35,724,2
35,468,4
35,247,3
35,230,1.5
35,24,2.5
36,838,4
36,788,2
36,778,5
36,720,4
36,640,3
36,597,3
36,593,4
36,592,3
36,590,3
36,588,3
36,587,3
36,586,2
36,551,3
36,543,3
36,540,3
36,539,3
36,534,4
36,532,3
36,531,4
36,527,5
36,524,3
36,521,4
36,515,3
36,509,4
36,508,4
36,491,3
36,481,4
36,480,3
36,475,4
36,469,4
36,457,3
36,454,3
36,440,3
36,434,3
36,432,3
36,431,4
36,420,3
36,412,5
36,382,3
36,381,3
36,372,3
36,368,3
36,362,4
36,357,4
36,356,3
36,350,3
36,348,3
36,345,4
36,334,4
36,321,5
36,318,4
36,315,5
36,312,3
36,308,5
36,307,5
36,306,5
36,300,4
36,296,4
36,293,5
36,288,4
36,282,3
36,277,3
36,273,3
36,272,4
36,265,5
36,261,4
36,260,5
36,256,3
36,253,4
36,252,3
36,249,4
36,248,2
36,246,4
36,242,4
36,236,3
36,232,5
36,223,5
36,216,3
36,165,3
36,151,3
36,147,3
36,145,3
36,144,4
36,111,4
36,68,4
36,58,5
36,57,4
36,55,4
36,52,3
36,50,4
36,45,4
36,41,3
36,36,4
36,32,5
36,31,3
36,25,4
36,21,3
36,18,4
36,16,3
36,6,3
37,940,3
37,920,5
37,912,5
37,902,2
37,595,5
37,364,5
37,1,4
38,926,4.5
38,858,4.5
38,838,4.5
38,778,4
38,593,4.5
38,590,3.5
38,588,4
38,527,4.5
38,367,3
38,365,4.5
38,364,4
38,356,4.5
38,318,4.5
38,306,4.5
38,296,5
38,293,4.5
38,110,4
38,47,4
38,16,4.5
39,743,4
39,663,4
39,662,5
39,648,4
39,611,5
39,606,4
39,595,3
39,593,3
39,592,3
39,590,3
39,588,3
39,555,4
39,553,4
39,457,4
39,434,4
39,426,3
39,380,5
39,366,3
39,353,5
39,344,4
39,338,3
39,333,3
39,332,3
39,330,2
39,328,5
39,316,4
39,315,4
39,296,5
39,293,4
39,288,4
39,285,4
39,273,3
39,253,4
39,231,4
39,223,4
39,220,4
39,198,5
39,188,2
39,180,5
39,177,4
39,175,3
39,170,3
39,168,3
39,165,5
39,162,5
39,160,3
39,153,3
39,150,4
39,145,3
39,110,5
39,76,3
39,73,3
39,70,5
39,69,3
39,50,3
39,47,4
39,31,3
39,22,4
39,21,3
39,16,5
39,10,5
39,6,4
40,260,4.5
40,50,4.5
41,986,3.5
41,924,5
41,919,4
41,917,4
41,849,4
41,780,4
41,748,3.5
41,736,4
41,674,4
41,648,4
41,610,3
41,592,4
41,541,5
41,457,4
41,442,3.5
41,435,4
41,426,3
41,380,4
41,377,4.5
41,356,3.5
41,353,4
41,332,4
41,329,4
41,327,4
41,316,3.5
41,262,4.5
41,260,4
41,253,4
41,233,4
41,208,4
41,196,3
41,173,4
41,172,3.5
41,165,4
41,130,4.5
41,110,4
41,29,4
41,2,3.5
42,780,4.5
42,733,3.5
42,648,4
42,589,5
42,588,4
42,527,4.5
42,508,3.5
42,480,5
42,457,5
42,380,3.5
42,356,4.5
42,349,4
42,318,5
42,296,5
42,260,4.5
42,165,3.5
42,110,4
43,838,4
43,837,4
43,608,5
43,589,3
43,588,3
43,585,2
43,527,5
43,524,3
43,500,3
43,480,4
43,356,5
43,339,4
43,231,3
43,223,3
43,216,1
43,110,5
43,104,2
43,70,2
43,39,4
43,34,4
43,1,4
44,805,4
44,802,3
44,788,3
44,786,3
44,780,5
44,736,4
44,733,4
44,648,3
44,637,2
44,628,3
44,494,3
44,260,3
44,141,2
44,135,4
44,104,4
44,95,3
44,62,5
44,32,3
44,25,3
44,17,2
44,6,3
44,5,3
44,3,5
44,1,4
45,903,5
45,899,4
45,520,3.5
46,724,5
46,355,5
46,73,5
47,595,3
47,593,5
47,592,3
47,588,4
47,457,5
47,442,3
47,434,4
47,420,3
47,410,3
47,380,4
47,349,4
47,344,3
47,329,4
47,316,5
47,315,4
47,300,3
47,296,4
47,292,5
47,288,4
47,266,3
47,253,3
47,236,4
47,231,3
47,208,3
47,173,5
47,165,4
47,161,5
47,160,3
47,153,4
47,150,4
47,110,5
47,95,3
47,50,4
47,39,3
47,32,4
47,10,4
47,2,5
47,1,5
48,924,4.5
48,858,4
48,784,2.5
48,778,4.5
48,741,4
48,673,3
48,648,3.5
48,595,3.5
48,593,3.5
48,562,3.5
48,541,4
48,527,4.5
48,501,3.5
48,480,3.5
48,367,3.5
48,364,4
48,356,4
48,344,3.5
48,296,4.5
48,293,5
48,288,3.5
48,231,3.5
48,223,2.5
48,163,3.5
48,158,3
48,111,3
48,110,4
48,34,3
48,2,3.5
48,1,4
49,976,4
49,969,5
49,952,3
49,920,4
49,919,5
49,912,5
49,897,4
49,780,4
49,750,4
49,736,4
49,733,3
49,688,3
49,674,3
49,653,4
49,592,2
49,590,3
49,524,3
49,466,4
49,421,2
49,356,4
49,329,3
49,303,3
49,258,1
49,173,2
49,161,4
49,60,3
49,2,5
50,786,3
50,780,4
50,597,3
50,590,3
50,589,5
50,587,3
50,553,3
50,539,3
50,527,4
50,509,3
50,480,4
50,457,3
50,454,3
50,442,3
50,440,4
50,434,3
50,420,3
50,380,3
50,377,3
50,368,4
50,367,4
50,357,4
50,356,4
50,349,3
50,344,2
50,339,4
50,337,3
50,316,3
50,315,3
50,296,4
50,292,4
50,282,3
50,253,3
50,231,1
50,208,3
50,185,3
50,165,4
50,161,4
50,160,3
50,150,3
50,110,4
50,95,3
50,47,3
50,39,2
50,21,3
50,10,4
51,913,4
52,866,4
52,461,3.5
52,365,1
52,357,4.5
53,968,4
53,484,1
53,421,1
53,420,3
53,392,1
53,238,1
53,165,4
53,111,4
54,318,4.5
55,832,5
55,805,5
55,802,3
55,788,5
55,786,4
55,784,3
55,780,5
55,761,2
55,737,3
55,736,3
55,733,4
55,724,4
55,719,4
55,708,3
55,707,2
55,653,4
55,648,5
55,637,4
55,609,3
55,608,3
55,494,3
55,376,4
55,260,5
55,141,4
55,112,3
55,104,5
55,100,3
55,95,3
55,79,3
55,74,3
55,65,5
55,32,4
55,9,3
55,7,2
55,6,5
55,5,3
55,1,3
56,953,4
56,951,4
56,942,2
56,926,4
56,924,2
56,923,4
56,922,4
56,919,5
56,916,4
56,778,4
56,750,2
56,673,2
56,593,5
56,586,4
56,541,4
56,529,4
56,527,4
56,480,4
56,457,4
56,456,4
56,442,2
56,441,4
56,377,4
56,356,4
56,342,2
56,337,4
56,333,2
56,318,4
56,296,4
56,293,4
56,292,2
56,260,2
56,250,5
56,246,5
56,231,2
56,223,4
56,216,4
56,176,4
56,160,2
56,147,2
56,111,4
56,104,4
56,101,4
56,50,4
56,47,4
56,39,5
56,29,4
56,21,2
56,16,4
56,10,4
56,1,4
57,921,4
57,914,5
57,858,5
57,800,5
57,728,5
57,648,3
57,635,5
57,608,5
57,592,3
57,590,5
57,555,4
57,538,5
57,534,5
57,527,5
57,509,5
57,497,5
57,468,4
57,440,4
57,380,4
57,357,5
57,356,3
57,350,2
57,337,5
57,318,5
57,293,5
57,265,5
57,260,4
57,164,3
57,163,4
57,151,5
57,110,5
57,34,5
57,21,4
57,17,5
57,11,5
58,999,2
58,969,5
58,965,5
58,952,2
58,940,2
58,924,5
58,909,2
58,748,4
58,616,4
58,415,2
58,410,3
58,344,1
58,150,5
58,19,1
58,11,5
59,919,1.5
59,912,4
59,858,5
59,745,5
59,720,4.5
59,593,3.5
59,590,3.5
59,586,0.5
59,541,5
59,527,4.5
59,480,4.5
59,412,4
59,410,1.5
59,380,0.5
59,367,1.5
59,318,2.5
59,300,4.5
59,296,4
59,292,1
59,231,2
59,223,3.5
59,150,4
59,111,2.5
59,50,5
59,32,4.5
59,11,2.5
60,858,5
60,745,3.5
60,720,4
60,653,2.5
60,608,4
60,541,5
60,466,4
60,235,5
60,173,3.5
60,163,4
60,111,4.5
60,21,3
60,16,4.5
61,953,3.5
61,919,3
61,801,2.5
61,673,2
61,661,2.5
61,616,1.5
61,596,2
61,595,2.5
61,594,3.5
61,593,3
61,592,5
61,588,3
61,587,5
61,586,3
61,585,3.5
61,551,1.5
61,500,4
61,364,3.5
61,317,3.5
61,231,4
61,158,1.5
61,104,4
61,50,5
61,48,2.5
61,34,2
61,2,3.5
62,318,3.5
62,260,4
62,111,4
63,832,2.5
63,720,4
63,593,4.5
63,592,5
63,520,3
63,515,1
63,480,4.5
63,457,3
63,432,4
63,380,3.5
63,318,5
63,315,1
63,260,5
63,246,0.5
63,151,0.5
63,150,4
63,112,3
63,58,0.5
63,16,5
63,11,3.5
63,1,5
64,595,3
64,593,5
64,592,4
64,590,5
64,457,4
64,434,4
64,380,4
64,356,4
64,349,4
64,344,2
64,329,4
64,318,5
64,296,5
64,266,5
64,253,5
64,231,3
64,168,3
64,165,3
64,153,5
64,150,3
64,110,4
65,924,4
65,920,2
65,909,5
65,858,5
65,260,4
66,908,4
66,858,5
66,832,4
66,608,4
66,593,4
66,589,5
66,480,5
66,457,4
66,377,4
66,356,4
66,260,5
66,110,4
66,105,2
66,22,2
66,21,4
67,852,3
67,849,3
67,788,3
67,784,3
67,780,4
67,743,2
67,736,4
67,733,4
